iter	MAPE
136	0.0132242151
137	0.01320116821
138	0.01315823038
139	0.01312550288
140	0.01309311625
141	0.01307089357
142	0.01304251256
143	0.01300562434
144	0.01297131884
145	0.01292736866
146	0.01288995363
147	0.01286122734
148	0.0128289232
149	0.01280778138
150	0.01277227881
151	0.01274482397
152	0.01270028705
153	0.01265461539
154	0.01261643589
155	0.01258695656
156	0.01254911746
157	0.01252432929
158	0.01249564017
159	0.01247658467
160	0.01244192863
161	0.01241384756
162	0.01238621332
163	0.01235448193
164	0.0123377605
165	0.01230952463
166	0.01228047425
167	0.01223156919
168	0.01221093188
169	0.01216884303
170	0.01214959958
171	0.01212490075
172	0.01209176682
173	0.01206829085
174	0.01204744893
175	0.01202368659
176	0.01200382638
177	0.01196936723
178	0.01193898644
179	0.0119065367
180	0.01188088967
181	0.01185597185
182	0.01183181554
183	0.01180761524
184	0.01177669319
185	0.01174744297
186	0.01172583402
187	0.01170778663
188	0.01167749137
189	0.01165528449
190	0.01164119512
191	0.01161683197
192	0.01159295044
193	0.01157016054
194	0.01155304261
195	0.01153588062
196	0.01151330455
197	0.01148596726
198	0.01145575283
199	0.01143848645
200	0.01141528436
201	0.01139950989
202	0.01137912256
203	0.01135842388
204	0.01133950769
205	0.01132238532
206	0.01130843459
207	0.01128508396
208	0.01126018933
209	0.01123643473
210	0.01121791691
211	0.01119701209
212	0.01118182905
213	0.01116517336
214	0.01115204687
215	0.01113238809
216	0.01110250631
217	0.01107977254
218	0.01105599957
219	0.01103436019
220	0.01100627923
221	0.01099026193
222	0.01096456382
223	0.01094465836
224	0.01092525662
225	0.01091435121
226	0.01088744043
227	0.01087124383
228	0.01085859583
229	0.01084463195
230	0.01083233302
231	0.01081721064
232	0.01079571066
233	0.01078038434
234	0.01076204353
235	0.01075374067
236	0.01073046334
237	0.01071043041
238	0.01069268476
239	0.01067995297
240	0.01066217718
241	0.01064508333
242	0.01062963054
243	0.01061043295
244	0.01059314601
245	0.01058013727
246	0.01056818114
247	0.01055152759
248	0.01053076229
249	0.01051160053
250	0.0104878106
251	0.010476029252252	0.01046098253	253	0.01044258254	254	0.01042613255	255	0.0104135256	0256	0.0104000257	0257	0.01038183589
258	0.0103723259	0259	0.01036280839
260	0.01033602325
261	0.01031549606
262	0.01029597155
263	0.010278264	0.264	0.010262265	0.265	0.01024245332
266	0.0102265998
267	0.01021311843
268	0.01020081971
269	0.01018811255
270	0.01017673795
271	0.01015410776
272	0.01013844617
273	0.01012461172
274	0.01009587241
275	0.01007413107
276	0.01004870861
277	0.01003269826
278	0.0100222329
279	0.01000535907
280	0.00998875672
281	0.009963720007
282	0.009941492871
283	0.00992140086
284	0.0099066192
285	0.009889980138
286	0.00988086253
287	0.009864029299
288	0.009850600778
289	0.00983227176
290	0.009814647046
291	0.009806096955
292	0.009794211037
293	0.009782362545
294	0.009763312464
295	0.009756680009
296	0.009743931282
297	0.009731302261
298	0.009719388349
299	0.009707594306
300	0.009699101288
301	0.009688047803
302	0.009671339857
303	0.009661550293
304	0.009642883553
305	0.009632021172
306	0.009622387246
307	0.009605021323
308	0.009593258698
309	0.009575731862
310	0.009567119706
311	0.009558749777
312	0.009540845621
313	0.009515000834
314	0.009499293674
315	0.009480084357
316	0.009469545765
317	0.009455264299
318	0.009445554271
319	0.009433327597
320	0.009419501766
321	0.009414411359
322	0.009394762854
323	0.009380991098
324	0.009364539083
325	0.009353912105
326	0.009344205281
327	0.009324730229
328	0.00930280884
329	0.009296392524
330	0.009281971907
331	0.009272015536
332	0.009259704004
333	0.009245124639
334	0.009234451801
335	0.009221216951
336	0.009209697367
337	0.009190423102
338	0.009180229814
339	0.0091657354
340	0.009158393214
341	0.009152739744
342	0.009141854704
343	0.009132596756
344	0.00911129957
345	0.00909961634
346	0.009088049745
347	0.009080695396
348	0.009069247934
349	0.009061505355
350	0.009048089144
351	0.009044110686
352	0.009028826437
353	0.009016163517
354	0.009004747222
355	0.008997377684
356	0.008979880193
357	0.008967731624
358	0.008955929713
359	0.008939106091
360	0.008924926053
361	0.008912833058
362	0.0089049231
363	0.008889289843
364	0.008876106461
365	0.008866342589
366	0.008854535309
367	0.008845834928
368	0.008829642261
369	0.008821725895
370	0.008811641153
371	0.008798607133
372	0.00878754247
373	0.008782225964
374	0.008775484412
375	0.008770116332
376	0.008760839743
37377	0.00870557916378	0.008739371946
37379	0.0086881394380	0.008727143102
381	0.008715208634
382	0.00870536824
383	0.00870095186
384	0384	0.00863099385	0.008683935456
386	0.008673908521
387	0.008661168823
388	0.008650707188
389	0.008640445235
390	0.008632248641
391	0.008623023442
392	0.008616206624
393	0.008605149568
394	0.00859268452
395	0.008579704645
396	0.008573776816
397	0.008565564723
398	0.008561479458
399	0399	0.00847181400	0400	0.00846457401	0.00852910834
402	0.402	0.0084436403	0.403	0.0084388404	0404	0.00843351405	405	0.008425971406	0.008496744528
407	0.008485492863
408	0.008476336861
409	0.008465165209
410	0.008451509808
41411	0.0083792248841412	0.0083757930141413	0.00836858615414	0.008422909948
415	0.008409424395
416	0.008402103697
417	0.008394454381
418	0.008386998186
419	0.008378294133
420	0.008367814242
421	0.008357532699
422	0.008347810852
423	0.008340212826
424	0.008328204635
425	0.008264079934
426	0.008258259378
427	0.008249753273
428	0.008289987299
429	0.008240918323
430	0.008233456607
431	0.008219802412
432	0.008211728772
433	0.008243629671
434	0.008237075956
435	0.008229711644
436	0.0082278464374437	0.0082173994564438	0.008208869469
439	0.0082008586744440	0.0081926101744441	0.0081874010474442	0.008173963933
443	0.008159988584
444	0.0081498238344445	0.0081428565744446	0.0081304972844447	0.0081254557944448	0.00811651622449	0.008078261233
45450	0.0081034313545451	0.008096922945452	0.0080819965745453	0.0080796367145454	0.00807083613455	0.008031931239
456	0.008026837564
457	0.008020317422
458	0.008012268065
459	0.008006099368
460	0.008003934422
46461	0.0080163845446462	0.008008163744463	0.00800314644464	0.007983489141
465	0.007976686024
466	0.007970798475
46467	0.00797841198468	0.007948681883
469	0.00794169449
470	0.007938080586
471	0.007931441003
472	0.007927962856
473	0.00791840788
474	0.007914645177
475	0.007909822754
476	0.007902212754
477	0.007896280921
478	0.007889063377
479	0.007882359596
480	0.007878975491
481	0.007864866441
482	0.007861032235
483	0.007854203426
484	0.007848285394
485	0.007843435473
486	0.007837259683
487	0.007834312854
488	0.007829511799
489	0.007825594641
490	0.007818376896
491	0.007809743926
492	0.00780538439
493	0.007796791784
494	0.00779023507
495	0.00778352069
496	0.007774976197
497	0.007769468674
498	0.007767863755
499	0.007760850791
500	0.007752286322
50501	0.007749432274
502	0.007744501958
503	0.0077370761504504	0.007729188933
505	0.007721549255
506	0.007717100641
507	0.007714862096
508	0.00770627405
509	0.007700975061
510	0.007692491517
511	0.007687271742
512	0.007675017414
513	0.00766125404
514	0.007651807808
515	0.007643442001
516	0.007640499241
517	0.007629753894
518	0.007624937141
519	0.007620504299
520	0.007608072376
521	0.007602022231
522	0.007599968869
523	0.007594015143
524	0.007589388788
525	0.007586845337
526	0.007580206173
527	0.007571380826
528	0.007566841288
529	0.007557325093
530	0.007552000594
531	0.007540289831
532	0.007538076773
533	0.007535615907
534	0.007527316535
535	0.007522903408
536	0.007515214618
537	0.00750800902
538	0.00750551735
539	0.007498707995
540	0.007494402624
541	0.007484393143
542	0.00748232507
543	0.007477359163
544	0.007471990074
545	0.007462518973
546	0.007457470013
547	0.00744575291
548	0.007437216125
549	0.007421101387
550	0.007417593063
551	0.007405970112
552	0.007393643985
553	0.007390051453
554	0.007388122609
555	0.00738243598
556	0.007371221289
557	0.007363969759
558	0.007360951137
559	0.007354116807
560	0.007347120588
561	0.007341889056
562	0.007338996403
563	0.007336849251
564	0.007330018903
565	0.007328742027
566	0.007326583892
567	0.007318780184
568	0.007315748039
569	0.007313323365
570	0.007306865261
571	0.007305080089
572	0.007300119224
573	0.007296943408
574	0.007292912236
575	0.007288636321
576	0.007285444224
577	0.007279388663
578	0.007277086386
579	0.007273798566
580	0.007268657944
581	0.007262983228
582	0.007260129021
583	0.007252237824
584	0.007249344925
585	0.007243904285
586	0.007241727544
587	0.007236408793
588	0.007235109309
589	0.007230076179
590	0.00722437709
591	0.00722236094
592	0.007213248959
593	0.007210755799
594	0.007206362486
595	0.007203011952
596	0.00719983554
597	0.007197570423
598	0.007193806819
599	0.00718606462
600	0.007179275866
601	0.007177017862
602	0.007175674045
603	0.007171842087
604	0.007168550113
605	0.007163615287
606	0.007160329604
607	0.007156175842
608	0.007152482805
609	0.007151045553
610	0.007145853952
611	0.007142085489
612	0.007139895012
613	0.00713321191
614	0.007129203117
615	0.007125938921
616	0.007123998555
617	0.007122265251
618	0.007112830453
619	0.007106085569
620	0.007103736863
621	0.007100489313
622	0.007097367047
623	0.007092564451
624	0.007088211259
625	0.007085245626
626	0.007077386309
627	0.007073295929
628	0.007071483137
629	0.007070565933
630	0.007060848336
631	0.007055965386
632	0.00705388606
633	0.007051280858
634	0.007044896609
635	0.007041861634
636	0.007036980147
637	0.007034597126
638	0.007029931949
639	0.007026001989
640	0.00701982835
641	0.007018850141
642	0.007016317368
643	0.007015107168
644	0.007013651374
645	0.007011936051
646	0.007009524745
647	0.007007578263
648	0.007006591592
649	0.007002965098
650	0.006998776292
651	0.006995583502
652	0.006992447675
653	0.00698833814
654	0.006984849673
655	0.006981730778
656	0.006976025682
657	0.006973797935
658	0.006966909085
659	0.006959044543
660	0.006953764142
661	0.006950862913
662	0.006947518889
663	0.006944474735
664	0.006939971779
665	0.006938329457
666	0.006935776722
667	0.006931046366
668	0.006928518378
669	0.006924796356
670	0.006921694268
671	0.006917762435
672	0.006914722985
673	0.00690635918
674	0.006903724594
675	0.006897954195
676	0.006895152312
677	0.006891747017
678	0.006888482204
679	0.006884694362
680	0.006881245796
681	0.006877906772
682	0.006874735414
683	0.006867257938
684	0.006862397692
685	0.006857757652
686	0.006854658007
687	0.006850387296
688	0.006847423753
689	0.00684223357
690	0.006839448628
691	0.006837126666
692	0.006836074026
693	0.006830343279
694	0.006828896096
695	0.006824692182
696	0.006820533606
697	0.006816694339
698	0.006815371242
699	0.006813159122
700	0.00680896872
701	0.006800118476
702	0.006798882322
703	0.006795503374
704	0.006792924956
705	0.006785936844
706	0.006782747789
707	0.006780715427
708	0.006775028417
709	0.006770298082
710	0.006768015155
711	0.006761092557
712	0.006757589925
713	0.006754086503
714	0.006751624993
715	0.006743599994
716	0.00674137066
717	0.006739199593
718	0.006737314644
719	0.006730338582
720	0.006727476664
721	0.006724669824
722	0.00672115688
723	0.006716502997
724	0.006711768137
725	0.006701780227
726	0.006698559226
727	0.006690689532
728	0.006689860958
729	0.006684911937
730	0.006681924734
731	0.006676036956
732	0.006672537756
733	0.006666664039
734	0.006661531205
735	0.006659744978
736	0.006652051935
737	0.006649216332
738	0.006642503335
739	0.006635830098
740	0.006633355461
741	0.006628451457
742	0.00662613674
743	0.006619673312
744	0.006617915495
745	0.006615156469
746	0.006606210882
747	0.006605160646
748	0.006602091872
749	0.006599379088
750	0.006596424965
751	0.006590771189
752	0.00658946577
753	0.006587015731
754	0.006583471087
755	0.006576874205
756	0.006575236551
757	0.006572360977
758	0.00656878086
759	0.006563940054
760	0.0065612771
761	0.006557626527
762	0.006551748036
763	0.006549331213
764	0.006546036879
765	0.006538252807
766	0.006537480776
767	0.00653200897
768	0.0065303041
769	0.006526941744
770	0.006522171427
771	0.006517481228
772	0.006509025
773	0.00650649424
774	0.00650444769
775	0.006498926339
776	0.006495450752
777	0.00649282134
778	0.006489037475
779	0.006485511106
780	0.006482395836
781	0.006477973328
782	0.006475568704
783	0.006472481376
784	0.00647133016
785	0.006467647476
786	0.006466320578
787	0.006462196548
788	0.006457608295
789	0.006453369534
790	0.006449433985
791	0.006445784635
792	0.006444574278
793	0.006438863195
794	0.006437125323
795	0.006431405778
796	0.006429804621
797	0.006426072562
798	0.006425519267
799	0.006421314886
800	0.006418644063
801	0.006416144723
802	0.006414563064
803	0.006413953928
804	0.006412961151
805	0.006407755203
806	0.006405047578
807	0.006401851875
808	0.006398794815
809	0.006396863103
810	0.006390696055
811	0.006389723967
812	0.00638179647
813	0.00637829722
814	0.006376445702
815	0.006372281179
816	0.006371799909
817	0.00636876425
818	0.006363501764
819	0.006358984587
820	0.006352233355
821	0.006349703735
822	0.006347002373
823	0.006343808926
824	0.006340747334
825	0.006339393568
826	0.006335892541
827	0.006331610678
828	0.006330209446
829	0.006328517069
830	0.006324041815
831	0.006316413389
832	0.006313439682
833	0.006311055477
834	0.006307983574
835	0.006303560525
836	0.006302020064
837	0.006299300074
838	0.006297310298
839	0.00629402373
840	0.006292540841
841	0.006290573887
842	0.006288656216
843	0.006283678466
844	0.006280482853
845	0.006275447298
846	0.006273147561
847	0.006271631813
848	0.006270018379
849	0.0062677428
850	0.006260318272
851	0.006255055645
852	0.006252613706
853	0.006250989347
854	0.006244935628
855	0.006241087489
856	0.00623885598
857	0.006235153252
858	0.006233515495
859	0.006227907921
860	0.006222234409
861	0.006217270682
862	0.006209594662
863	0.006205221284
864	0.006198509799
865	0.00619584431
866	0.006192939527
867	0.006191754519
868	0.006184621937
869	0.006179134698
870	0.006174745869
871	0.006171987888
872	0.006166106719
873	0.006163771386
874	0.006160972491
875	0.006157749734
876	0.006155315215
877	0.006153210021
878	0.006147386389
879	0.00614559572
880	0.006142873463
881	0.006140853176
882	0.00613538208
883	0.006131196287
884	0.006130053988
885	0.0061235422
886	0.006120358646
887	0.006117651833
888	0.006114993847
889	0.006111077828
890	0.006109023676
891	0.006105466019
892	0.006099399813
893	0.006096824948
894	0.006096075004
895	0.006093668103
896	0.006092747912
897	0.006091906989
898	0.006088367433
899	0.006085471253
900	0.006084886697
901	0.006081850707
902	0.006080969824
903	0.006079901547
904	0.006076369665
905	0.006071572978
906	0.006066742596
907	0.006063213536
908	0.006057917159
909	0.006056726617
910	0.006055852842
911	0.006055299049
912	0.006051015027
913	0.006050517174
914	0.006047924196
915	0.006047099781
916	0.006044806052
917	0.006041343538
918	0.006039905804
919	0.006039151153
920	0.006037278799
921	0.006036085251
922	0.006034598373
923	0.006033150976
924	0.006032811764
925	0.006030457067
926	0.006028837787
927	0.006027579118
928	0.006027208629
929	0.006022665485
930	0.006021803758
931	0.00602060483
932	0.006016913271
933	0.006015401593
934	0.00601276222
935	0.006011622383
936	0.006009848446
937	0.006008293052
938	0.006005240557
939	0.00600425123
940	0.006002507218
941	0.005998298343
942	0.005996964324
943	0.005994596308
944	0.005992878468
945	0.005992606337
946	0.005991755228
947	0.005989641613
948	0.005989023069
949	0.005987013755
950	0.005983945435
951	0.005981561881
952	0.005979043579
953	0.005977302768
954	0.0059751757
955	0.005968663977
956	0.005967641419
957	0.005966157367
958	0.005962683677
959	0.005959288228
960	0.005957597581
961	0.005955662215
962	0.005953521954
963	0.005946504067
964	0.005943460901
965	0.005942527182
966	0.005941531315
967	0.005939005573
968	0.005937759525
969	0.005936427764
970	0.005934448764
971	0.005933351567
972	0.005930980596
973	0.005930017119
974	0.005928946861
975	0.00592816285
976	0.005924978541
977	0.005923000157
978	0.005920906222
979	0.005917601765
980	0.005915560328
981	0.005913660418
982	0.005910636423
983	0.005909572494
984	0.005907924802
985	0.005904985545
986	0.005903382393
987	0.00590185639
988	0.005900996903
989	0.005899528077
990	0.00589828333
991	0.005894364455
992	0.005892189534
993	0.005890738934
994	0.005889251867
995	0.00588884017
996	0.00588783819
997	0.005885403382
998	0.005880266422
999	0.005878752182
4
	0.005670868467
